566, 52, 997
566, 52, 997
583, 13, 1017
576, -18, 1032
493, -37, 1051
421, -50, 1064
395, -63, 1063
379, -66, 1074
379, -66, 1074
298, -90, 1074
228, -94, 1083
139, -66, 1087
14, -4, 1086
-85, 68, 1073
-181, 112, 1028
-290, 153, 952
-290, 153, 952
-,-,-
731, -23, 958
873, -38, 935
821, -38, 1077
817, -43, 1120
814, -58, 1031
738, -40, 1027
587, -50, 1062
587, -50, 1062
471, -53, 1082
396, -5, 1025
271, 32, 1034
111, 64, 1062
-23, 89, 1045
-187, 120, 1050
-424, 105, 1060
-600, 74, 1077
-600, 74, 1077
-669, 68, 1099
-674, 94, 1099
-,-,-
646, 35, 1095
561, 22, 1061
519, -9, 1085
508, -18, 1103
472, -19, 1113
434, -16, 1078
434, -16, 1078
396, 13, 1044
299, 44, 1048
186, 71, 1033
109, 92, 984
24, 100, 980
